company_name	industry	city
N/A	Automotive	Uppsala
Foodies 2921	Technology	Örebro
GreenFuture 2922	AI & Robotics	Malmö
MediCare 2923	Healthcare	Västerås
Foodies 2924	Medical Devices	Stockholm
MediCare 2925	Automotive	Helsingborg
TechNova 2926	Food & Beverage	!!Error!!
GreenFuture 2927	Automotive	Norrköping
TechNova 2928	Renewable Energy	Linköping
Foodies 2929	AI & Robotics	Göteborg
HealthSync 2930	Medical Devices	Linköping
EduVision 2931	Healthcare	Norrköping
TechNova 2932	Finance	Linköping
GreenFuture 2933	AI & Robotics	Uppsala
BuildPro 2934	Finance	None
MediCare 2935	Finance	Västerås
GreenFuture 2936	Education	Norrköping
EduVision 2937	Medical Devices	Helsingborg
HealthSync 2938	Renewable Energy	Göteborg
RoboTech 2939	Education	Helsingborg
GreenFuture 2940	AI & Robotics	Stockholm
EduVision 2941	Construction	Örebro
BuildPro 2942	AI & Robotics	Göteborg
MediCare 2943	Technology	Örebro
AutoWorks 2944	AI & Robotics	Västerås
HealthSync 2945	FakeCity	Västerås
RoboTech 2946	Technology	
EduVision 2947	AI & Robotics	Göteborg
FinTrust 2948	AI & Robotics	Uppsala
EduVision 2949	Medical Devices	Västerås
BuildPro 2950	Technology	Uppsala
Foodies 2951	Construction	Linköping
TechNova 2952	Medical Devices	Norrköping
AutoWorks 2953	Healthcare	Stockholm
BuildPro 2954	AI & Robotics	Jönköping
MediCare 2955	Education	Linköping
TechNova 2956	Finance	Stockholm
HealthSync 2957	Finance	Västerås
FinTrust 2958	Automotive	Stockholm
TechNova 2959	Unknown	Malmö
BuildPro 2960	Finance	Linköping
AutoWorks 2961	Technology	Göteborg
RoboTech 2962	Finance	Göteborg
BuildPro 2963	Construction	Malmö
EduVision 2964	Renewable Energy	NULL
FinTrust 2965	Technology	Göteborg
GreenFuture 2966	Renewable Energy	Jönköping
AutoWorks 2967	Food & Beverage	Jönköping
HealthSync 2968	Construction	Örebro
MediCare 2969	Food & Beverage	Linköping
MediCare 2970	Healthcare	Göteborg
EduVision 2971	Finance	Uppsala
MediCare 2972	Finance	Uppsala
MediCare 2973	Renewable Energy	Jönköping
AutoWorks 2974	Food & Beverage	###
Unknown	Food & Beverage	Linköping
HealthSync 2976	Healthcare	Göteborg
BuildPro 2977	Renewable Energy	Västerås
MediCare 2978	Food & Beverage	Helsingborg
NULL	Renewable Energy	Norrköping
MediCare 2980	Construction	Jönköping
MediCare 2981	Finance	Örebro
TechNova 2982	Renewable Energy	!!Error!!
EduVision 2983	Technology	Västerås
HealthSync 2984	Medical Devices	Stockholm
Foodies 2985	Technology	Helsingborg
MediCare 2986	Construction	Norrköping
Foodies 2987	Construction	Uppsala
BuildPro 2988	Renewable Energy	Västerås
BuildPro 2989	Automotive	Norrköping
HealthSync 2990	Finance	Norrköping
RoboTech 2991	Medical Devices	Malmö
MediCare 2992	Finance	Göteborg
GreenFuture 2993	Education	N/A
Foodies 2994	Food & Beverage	Göteborg
TechNova 2995	Education	Uppsala
BuildPro 2996	Technology	Linköping
GreenFuture 2997	Automotive	Örebro
RoboTech 2998	AI & Robotics	Malmö
MediCare 2999	Renewable Energy	Uppsala
AutoWorks 3000	Technology	Helsingborg
BuildPro 3001	Automotive	Västerås
RoboTech 3002	Construction	Linköping
FinTrust 3003	Construction	Göteborg
!!Error!!	Renewable Energy	Göteborg
Foodies 3005	!!Error!!	Malmö
GreenFuture 3006	Education	Göteborg
HealthSync 3007	Finance	Göteborg
###	AI & Robotics	Linköping
RoboTech 3009	Medical Devices	FakeCity
TechNova 3010	Renewable Energy	Göteborg
N/A	Education	Örebro
Foodies 3012	AI & Robotics	
EduVision 3013	Medical Devices	Stockholm
FinTrust 3014	AI & Robotics	Uppsala
Foodies 3015	Medical Devices	Malmö
FinTrust 3016	Automotive	Jönköping
EduVision 3017	Education	Stockholm
AutoWorks 3018	Automotive	Linköping
MediCare 3019	Construction	Linköping
AutoWorks 3020	AI & Robotics	Malmö
Foodies 3021	FakeCity	Uppsala
EduVision 3022	Automotive	Stockholm
HealthSync 3023	Renewable Energy	Jönköping
EduVision 3024	Construction	Norrköping
RoboTech 3025	Technology	Örebro
	Education	Jönköping
RoboTech 3027	AI & Robotics	Helsingborg
RoboTech 3028	Automotive	Helsingborg
NULL	Construction	Linköping
NULL	Medical Devices	!!Error!!
FinTrust 3031	Renewable Energy	Helsingborg
BuildPro 3032	###	Helsingborg
RoboTech 3033	Construction	Malmö
RoboTech 3034	Education	Västerås
Foodies 3035		Västerås
EduVision 3036	Healthcare	Uppsala
BuildPro 3037	Technology	Västerås
GreenFuture 3038	Renewable Energy	Uppsala
Foodies 3039	Renewable Energy	Göteborg
EduVision 3040	###	Linköping
BuildPro 3041	Food & Beverage	Malmö
!!Error!!	Renewable Energy	Göteborg
Foodies 3043	Finance	Linköping
HealthSync 3044	Finance	Örebro
TechNova 3045	Food & Beverage	Göteborg
EduVision 3046	Unknown	NULL
BuildPro 3047	Food & Beverage	Västerås
EduVision 3048	Construction	Uppsala
RoboTech 3049	Medical Devices	Örebro
TechNova 3050	Construction	Malmö
RoboTech 3051	Unknown	Uppsala
GreenFuture 3052	AI & Robotics	Norrköping
TechNova 3053	Education	Örebro
AutoWorks 3054	Construction	Stockholm
MediCare 3055	Food & Beverage	Örebro
BuildPro 3056	NULL	Örebro
RoboTech 3057	Renewable Energy	Uppsala
RoboTech 3058	Renewable Energy	Stockholm
BuildPro 3059	Medical Devices	Västerås
TechNova 3060	Automotive	Västerås
GreenFuture 3061	Construction	Linköping
HealthSync 3062	Automotive	Norrköping
GreenFuture 3063	Finance	N/A
FakeCity	Technology	Jönköping
Foodies 3065	Education	Örebro
BuildPro 3066	Finance	Göteborg
TechNova 3067	Renewable Energy	Göteborg
BuildPro 3068	Construction	Norrköping
AutoWorks 3069	Finance	Linköping
HealthSync 3070	Construction	Linköping
AutoWorks 3071	Food & Beverage	Malmö
GreenFuture 3072	Automotive	Stockholm
GreenFuture 3073	Education	Linköping
MediCare 3074	AI & Robotics	Malmö
EduVision 3075	Finance	Stockholm
GreenFuture 3076	Healthcare	Västerås
MediCare 3077	Automotive	Göteborg
BuildPro 3078	Construction	Västerås
FinTrust 3079	N/A	Jönköping
MediCare 3080	Healthcare	Helsingborg
AutoWorks 3081	Automotive	Malmö
GreenFuture 3082	Food & Beverage	Norrköping
NULL	Medical Devices	Linköping
GreenFuture 3084	Technology	Örebro
Foodies 3085	Finance	Göteborg
MediCare 3086	AI & Robotics	12345
HealthSync 3087	Food & Beverage	Linköping
HealthSync 3088	Education	Uppsala
AutoWorks 3089	Technology	Örebro
AutoWorks 3090	Food & Beverage	Göteborg
BuildPro 3091	Food & Beverage	Linköping
N/A	Automotive	Stockholm
AutoWorks 3093	Construction	Linköping
BuildPro 3094	Medical Devices	Uppsala
EduVision 3095	Automotive	Stockholm
GreenFuture 3096	Construction	Örebro
HealthSync 3097	Construction	Malmö
BuildPro 3098	Healthcare	Helsingborg
RoboTech 3099	Medical Devices	Stockholm
BuildPro 3100	Automotive	Malmö
FinTrust 3101	AI & Robotics	Västerås
RoboTech 3102	Technology	Stockholm
AutoWorks 3103	Renewable Energy	Göteborg
RoboTech 3104	Medical Devices	Västerås
EduVision 3105	Construction	Jönköping
EduVision 3106	Medical Devices	Norrköping
Foodies 3107	Medical Devices	Jönköping
MediCare 3108	Healthcare	Linköping
RoboTech 3109	Education	Malmö
BuildPro 3110	Construction	N/A
12345	Construction	Norrköping
TechNova 3112	Technology	Helsingborg
	AI & Robotics	Uppsala
HealthSync 3114	Construction	Uppsala
MediCare 3115	Education	Malmö
BuildPro 3116	None	!!Error!!
HealthSync 3117	Technology	Norrköping
TechNova 3118	Education	Uppsala
MediCare 3119	Automotive	Uppsala
TechNova 3120	Medical Devices	Malmö
FinTrust 3121	Education	Malmö
EduVision 3122	Education	Göteborg
N/A	Technology	Norrköping
NULL	Healthcare	Linköping
RoboTech 3125	Renewable Energy	Linköping
FinTrust 3126	AI & Robotics	Helsingborg
AutoWorks 3127	Healthcare	Göteborg
NULL	Construction	Göteborg
FakeCity	Construction	Jönköping
None	Construction	Helsingborg
TechNova 3131	Finance	Örebro
BuildPro 3132	Technology	Stockholm
RoboTech 3133	Construction	Jönköping
AutoWorks 3134	AI & Robotics	Malmö
BuildPro 3135	AI & Robotics	Stockholm
Foodies 3136	Food & Beverage	Helsingborg
HealthSync 3137	Construction	Jönköping
TechNova 3138	Healthcare	Helsingborg
AutoWorks 3139	Healthcare	Malmö
MediCare 3140	Education	Uppsala
12345	Construction	Stockholm
FinTrust 3142	Finance	Norrköping
EduVision 3143	Healthcare	Uppsala
Foodies 3144	Renewable Energy	Göteborg
N/A	Renewable Energy	Örebro
NULL	Education	Västerås
TechNova 3147	Food & Beverage	Linköping
MediCare 3148	Education	Stockholm
BuildPro 3149	Finance	Göteborg
Foodies 3150	Healthcare	12345
EduVision 3151	Construction	N/A
GreenFuture 3152	Finance	NULL
Foodies 3153	AI & Robotics	Helsingborg
AutoWorks 3154	Renewable Energy	Västerås
MediCare 3155	Finance	Örebro
EduVision 3156	Technology	Helsingborg
MediCare 3157	Technology	Stockholm
Foodies 3158	Renewable Energy	Stockholm
AutoWorks 3159	Technology	None
FinTrust 3160	Construction	!!Error!!
GreenFuture 3161	Automotive	Norrköping
EduVision 3162	###	Norrköping
TechNova 3163	Automotive	Unknown
AutoWorks 3164	Healthcare	Linköping
MediCare 3165	Finance	Stockholm
FinTrust 3166	AI & Robotics	Jönköping
MediCare 3167	Food & Beverage	Göteborg
EduVision 3168	Medical Devices	Västerås
Foodies 3169	Automotive	Göteborg
FinTrust 3170	Renewable Energy	Jönköping
MediCare 3171	Construction	Malmö
MediCare 3172	Construction	Helsingborg
EduVision 3173	Food & Beverage	Linköping
FinTrust 3174	Medical Devices	FakeCity
HealthSync 3175	Unknown	Jönköping
HealthSync 3176	Medical Devices	Göteborg
HealthSync 3177	Medical Devices	Malmö
GreenFuture 3178	Finance	Malmö
Foodies 3179	Finance	Norrköping
Foodies 3180	Construction	Uppsala
BuildPro 3181	Medical Devices	Linköping
Foodies 3182	AI & Robotics	Göteborg
RoboTech 3183	Finance	
Foodies 3184	Construction	Stockholm
FinTrust 3185	Education	Linköping
MediCare 3186	Automotive	Göteborg
HealthSync 3187	Healthcare	Västerås
Foodies 3188	Medical Devices	Norrköping
RoboTech 3189	Finance	Stockholm
AutoWorks 3190	AI & Robotics	None
FinTrust 3191	Construction	Göteborg
MediCare 3192	Medical Devices	Uppsala
RoboTech 3193	Construction	Norrköping
Foodies 3194	Education	Stockholm
RoboTech 3195	Healthcare	Örebro
TechNova 3196	Finance	Malmö
RoboTech 3197	Finance	Uppsala
Foodies 3198	Medical Devices	Västerås
12345	Medical Devices	Örebro
RoboTech 3200	Healthcare	Norrköping
RoboTech 3201	Technology	Linköping
GreenFuture 3202	Food & Beverage	Stockholm
GreenFuture 3203	None	Norrköping
GreenFuture 3204	Education	Örebro
FinTrust 3205	Medical Devices	Västerås
FinTrust 3206	Renewable Energy	###
Foodies 3207	Automotive	12345
RoboTech 3208	Medical Devices	Örebro
!!Error!!	Renewable Energy	Jönköping
FinTrust 3210	Food & Beverage	Helsingborg
RoboTech 3211	Healthcare	Norrköping
EduVision 3212	Education	Örebro
FinTrust 3213	Construction	Uppsala
HealthSync 3214	Healthcare	Jönköping
RoboTech 3215	Renewable Energy	Örebro
BuildPro 3216	Food & Beverage	Västerås
Unknown	Food & Beverage	
EduVision 3218	Medical Devices	Uppsala
Foodies 3219	Renewable Energy	Linköping
GreenFuture 3220	Healthcare	Örebro
FinTrust 3221	Renewable Energy	Stockholm
MediCare 3222	Education	Norrköping
GreenFuture 3223	Education	Norrköping
GreenFuture 3224	Medical Devices	Jönköping
RoboTech 3225	Renewable Energy	FakeCity
HealthSync 3226	Automotive	Norrköping
GreenFuture 3227	Food & Beverage	NULL
GreenFuture 3228	Education	Malmö
AutoWorks 3229	Education	Malmö
Foodies 3230	AI & Robotics	Stockholm
BuildPro 3231	Finance	None
TechNova 3232	Finance	Helsingborg
AutoWorks 3233	Construction	Norrköping
None	AI & Robotics	Stockholm
TechNova 3235	Construction	Göteborg
BuildPro 3236	Construction	None
Foodies 3237	Technology	Malmö
TechNova 3238	Construction	Malmö
RoboTech 3239		Uppsala
HealthSync 3240	Technology	12345
GreenFuture 3241	Healthcare	###
GreenFuture 3242	Medical Devices	Linköping
MediCare 3243	Renewable Energy	Helsingborg
MediCare 3244	AI & Robotics	Helsingborg
Foodies 3245	Healthcare	Malmö
MediCare 3246	Education	Jönköping
TechNova 3247	Healthcare	###
AutoWorks 3248	Technology	Uppsala
HealthSync 3249	Renewable Energy	Malmö
BuildPro 3250	AI & Robotics	Linköping
RoboTech 3251	Healthcare	Göteborg
FinTrust 3252	Renewable Energy	Norrköping
AutoWorks 3253	Automotive	Västerås
BuildPro 3254	Technology	Norrköping
RoboTech 3255	Food & Beverage	Malmö
EduVision 3256	Technology	Malmö
TechNova 3257	Finance	Helsingborg
TechNova 3258	Construction	Örebro
HealthSync 3259	Automotive	Helsingborg
FinTrust 3260	Finance	Malmö
AutoWorks 3261	Finance	Malmö
BuildPro 3262	Education	Helsingborg
BuildPro 3263	AI & Robotics	Linköping
EduVision 3264	Construction	Linköping
RoboTech 3265	Automotive	Göteborg
Foodies 3266	AI & Robotics	Norrköping
FakeCity	Healthcare	12345
TechNova 3268	Technology	Örebro
HealthSync 3269	Medical Devices	Unknown
###	Healthcare	Helsingborg
BuildPro 3271	Education	Göteborg
MediCare 3272	Food & Beverage	Linköping
Foodies 3273	Technology	Stockholm
Foodies 3274	Medical Devices	Uppsala
EduVision 3275	AI & Robotics	Malmö
NULL	Automotive	Jönköping
MediCare 3277	Automotive	Norrköping
RoboTech 3278	Construction	Jönköping
HealthSync 3279	Renewable Energy	Göteborg
GreenFuture 3280	AI & Robotics	Linköping
FinTrust 3281	Renewable Energy	Örebro
EduVision 3282	Construction	FakeCity
RoboTech 3283	Construction	Jönköping
TechNova 3284	Medical Devices	Uppsala
BuildPro 3285	Education	Stockholm
EduVision 3286	Healthcare	Norrköping
TechNova 3287	Renewable Energy	Norrköping
FinTrust 3288	Education	Västerås
N/A	Renewable Energy	Linköping
AutoWorks 3290	Technology	Helsingborg
AutoWorks 3291	Finance	Jönköping
FinTrust 3292	Education	Jönköping
AutoWorks 3293	Renewable Energy	Jönköping
FinTrust 3294	Healthcare	Västerås
!!Error!!	Education	Uppsala
AutoWorks 3296	Technology	Norrköping
###	Technology	Helsingborg
BuildPro 3298	Construction	Jönköping
BuildPro 3299	AI & Robotics	Malmö
GreenFuture 3300	Education	Örebro
MediCare 3301	Renewable Energy	12345
BuildPro 3302	Healthcare	Malmö
FinTrust 3303	Education	Linköping
###	Finance	Uppsala
EduVision 3305	Medical Devices	Jönköping
FinTrust 3306	Technology	Stockholm
RoboTech 3307	Education	12345
EduVision 3308	Technology	Örebro
HealthSync 3309	Education	Helsingborg
AutoWorks 3310	Automotive	Stockholm
AutoWorks 3311	Automotive	Norrköping
N/A	Automotive	Helsingborg
EduVision 3313	Food & Beverage	Stockholm
Foodies 3314	N/A	Örebro
GreenFuture 3315	Education	Norrköping
MediCare 3316	Technology	!!Error!!
TechNova 3317	Construction	Örebro
AutoWorks 3318	Technology	Norrköping
MediCare 3319	Finance	###
FinTrust 3320	Construction	Uppsala
GreenFuture 3321	Technology	Örebro
GreenFuture 3322	Education	Norrköping
GreenFuture 3323	Food & Beverage	Västerås
GreenFuture 3324	Unknown	Uppsala
RoboTech 3325	Medical Devices	Helsingborg
EduVision 3326	Education	Malmö
Foodies 3327	AI & Robotics	Norrköping
BuildPro 3328	Finance	Västerås
BuildPro 3329	AI & Robotics	###
Foodies 3330	None	Jönköping
FinTrust 3331	Education	Västerås
HealthSync 3332	Medical Devices	Örebro
MediCare 3333	Medical Devices	Jönköping
TechNova 3334	Healthcare	Malmö
BuildPro 3335	Unknown	Västerås
EduVision 3336	Healthcare	Jönköping
HealthSync 3337	Finance	Stockholm
MediCare 3338	Medical Devices	Västerås
HealthSync 3339	Renewable Energy	Norrköping
HealthSync 3340	###	Uppsala
FinTrust 3341	Technology	Helsingborg
FinTrust 3342	Healthcare	Göteborg
Foodies 3343	Healthcare	Stockholm
Unknown	Renewable Energy	Örebro
!!Error!!	Technology	Västerås
TechNova 3346	FakeCity	Norrköping
TechNova 3347	Education	Norrköping
TechNova 3348	Unknown	Uppsala
AutoWorks 3349	Food & Beverage	Linköping
EduVision 3350	Healthcare	Unknown
RoboTech 3351	Healthcare	Västerås
RoboTech 3352	Education	Linköping
FakeCity	Finance	Jönköping
EduVision 3354	Medical Devices	Göteborg
EduVision 3355	Education	Jönköping
GreenFuture 3356	Construction	Malmö
RoboTech 3357	Technology	Västerås
RoboTech 3358	Finance	Jönköping
TechNova 3359	AI & Robotics	Jönköping
RoboTech 3360	Automotive	Malmö
FinTrust 3361	Finance	Malmö
GreenFuture 3362	Food & Beverage	Göteborg
AutoWorks 3363	Education	Göteborg
BuildPro 3364	Renewable Energy	Malmö
GreenFuture 3365	Healthcare	Helsingborg
BuildPro 3366	NULL	Uppsala
Foodies 3367	Technology	Linköping
FinTrust 3368	Renewable Energy	N/A
EduVision 3369	Healthcare	Västerås
	Automotive	Norrköping
RoboTech 3371	Education	None
GreenFuture 3372	Construction	Malmö
AutoWorks 3373	Construction	Örebro
None	Education	Västerås
RoboTech 3375	Automotive	Örebro
EduVision 3376	Healthcare	Malmö
TechNova 3377	Education	Helsingborg
FinTrust 3378	Renewable Energy	Uppsala
FinTrust 3379	Renewable Energy	Linköping
GreenFuture 3380	Renewable Energy	Örebro
TechNova 3381	Automotive	Linköping
RoboTech 3382	Education	Malmö
FakeCity	Technology	Uppsala
MediCare 3384	Food & Beverage	Helsingborg
EduVision 3385	Food & Beverage	Helsingborg
RoboTech 3386	Medical Devices	Jönköping
TechNova 3387	Renewable Energy	Örebro
EduVision 3388	Technology	Norrköping
MediCare 3389	Finance	Örebro
HealthSync 3390	Finance	Jönköping
GreenFuture 3391	Healthcare	Norrköping
N/A	Healthcare	Unknown
MediCare 3393	Medical Devices	N/A
HealthSync 3394	Technology	
Foodies 3395	Technology	Norrköping
AutoWorks 3396	Technology	Örebro
BuildPro 3397	Technology	Göteborg
Foodies 3398	NULL	Jönköping
RoboTech 3399	Automotive	Göteborg
HealthSync 3400	Automotive	Helsingborg
MediCare 3401	###	12345
BuildPro 3402	Education	Norrköping
GreenFuture 3403	Construction	Jönköping
AutoWorks 3404	Automotive	Linköping
Foodies 3405	Construction	Göteborg
MediCare 3406	Construction	Linköping
FinTrust 3407	Healthcare	Helsingborg
FinTrust 3408	Education	Uppsala
HealthSync 3409	Automotive	Jönköping
None	Finance	Malmö
TechNova 3411	Technology	Linköping
GreenFuture 3412	Construction	Uppsala
AutoWorks 3413	Automotive	Västerås
Foodies 3414	Automotive	None
FinTrust 3415	Medical Devices	Norrköping
Foodies 3416	Construction	Linköping
RoboTech 3417	Automotive	Linköping
FakeCity	Healthcare	Linköping
MediCare 3419	Food & Beverage	Malmö
MediCare 3420	Automotive	Linköping
HealthSync 3421	Medical Devices	###
TechNova 3422	Unknown	Göteborg
BuildPro 3423	Renewable Energy	Malmö
AutoWorks 3424	Finance	Göteborg
BuildPro 3425	Healthcare	Örebro
Foodies 3426	Education	Linköping
RoboTech 3427	Food & Beverage	None
FinTrust 3428	Automotive	Örebro
BuildPro 3429	Automotive	None
###	Automotive	N/A
TechNova 3431	Medical Devices	Västerås
EduVision 3432	AI & Robotics	Örebro
GreenFuture 3433	Technology	Malmö
MediCare 3434	Finance	Örebro
HealthSync 3435	Medical Devices	Västerås
Foodies 3436	Healthcare	Linköping
RoboTech 3437	Renewable Energy	Uppsala
RoboTech 3438	Food & Beverage	Malmö
EduVision 3439	Construction	Göteborg
HealthSync 3440	Finance	Stockholm
Foodies 3441	Healthcare	Linköping
RoboTech 3442	Medical Devices	Örebro
AutoWorks 3443	AI & Robotics	!!Error!!
EduVision 3444	Automotive	Örebro
AutoWorks 3445	Medical Devices	!!Error!!
AutoWorks 3446	Renewable Energy	Stockholm
TechNova 3447	Education	Stockholm
HealthSync 3448	Healthcare	Uppsala
AutoWorks 3449	Healthcare	Stockholm
EduVision 3450	Finance	Uppsala
Foodies 3451	Medical Devices	Örebro
EduVision 3452	Automotive	Göteborg
GreenFuture 3453	Finance	Uppsala
GreenFuture 3454	Renewable Energy	Malmö
BuildPro 3455	Healthcare	Helsingborg
BuildPro 3456	Food & Beverage	Helsingborg
AutoWorks 3457	Automotive	Göteborg
	Construction	###
RoboTech 3459	Food & Beverage	Malmö
NULL	Medical Devices	Norrköping
Foodies 3461	Construction	Örebro
	Construction	Linköping
HealthSync 3463	Healthcare	Helsingborg
HealthSync 3464	Finance	Norrköping
BuildPro 3465	Education	Linköping
BuildPro 3466	Technology	Västerås
GreenFuture 3467	Medical Devices	Jönköping
TechNova 3468	Education	Västerås
MediCare 3469	Healthcare	Västerås
HealthSync 3470	Automotive	Norrköping
FinTrust 3471	Medical Devices	Stockholm
AutoWorks 3472	AI & Robotics	Stockholm
TechNova 3473	AI & Robotics	Göteborg
RoboTech 3474	Healthcare	Malmö
GreenFuture 3475	Education	Linköping
GreenFuture 3476	Technology	Jönköping
EduVision 3477	Education	Göteborg
GreenFuture 3478	Automotive	!!Error!!
RoboTech 3479	Construction	Malmö
MediCare 3480	Education	Norrköping
Unknown	Food & Beverage	Örebro
GreenFuture 3482	Construction	Örebro
RoboTech 3483	Technology	Linköping
Unknown	Automotive	Jönköping
AutoWorks 3485	Renewable Energy	Norrköping
BuildPro 3486	Medical Devices	Norrköping
Foodies 3487	Food & Beverage	Stockholm
HealthSync 3488	Technology	Uppsala
RoboTech 3489	Education	Malmö
HealthSync 3490	Education	Uppsala
HealthSync 3491	Construction	Linköping
BuildPro 3492	Construction	Jönköping
MediCare 3493	AI & Robotics	Stockholm
MediCare 3494	Technology	Helsingborg
###	Healthcare	Linköping
FinTrust 3496	Automotive	Uppsala
EduVision 3497	Education	Västerås
None	Renewable Energy	Västerås
GreenFuture 3499	Automotive	Stockholm
MediCare 3500	Healthcare	Örebro
BuildPro 3501	Technology	Jönköping
GreenFuture 3502	None	Stockholm
GreenFuture 3503	Construction	Västerås
AutoWorks 3504	Healthcare	Örebro
EduVision 3505	AI & Robotics	Helsingborg
Foodies 3506	Renewable Energy	Linköping
HealthSync 3507	Medical Devices	Västerås
HealthSync 3508	Renewable Energy	Stockholm
TechNova 3509	AI & Robotics	N/A
TechNova 3510	Food & Beverage	Linköping
FinTrust 3511	Medical Devices	Malmö
TechNova 3512	Automotive	Malmö
AutoWorks 3513	Automotive	Västerås
Foodies 3514	Healthcare	Linköping
HealthSync 3515	Healthcare	Malmö
GreenFuture 3516	Automotive	Uppsala
BuildPro 3517	Medical Devices	!!Error!!
Foodies 3518	Food & Beverage	Jönköping
RoboTech 3519	Finance	Örebro
HealthSync 3520	Food & Beverage	Örebro
TechNova 3521	Technology	Stockholm
EduVision 3522	Education	Stockholm
HealthSync 3523	AI & Robotics	Västerås
HealthSync 3524	Food & Beverage	Stockholm
HealthSync 3525	Automotive	Norrköping
FinTrust 3526	Finance	Stockholm
###	AI & Robotics	Göteborg
BuildPro 3528	Healthcare	Helsingborg
EduVision 3529	Medical Devices	###
MediCare 3530	Healthcare	Malmö
FinTrust 3531	AI & Robotics	Linköping
GreenFuture 3532	Automotive	Örebro
MediCare 3533	Automotive	Linköping
HealthSync 3534	Technology	Västerås
AutoWorks 3535	Automotive	12345
###	Renewable Energy	Helsingborg
GreenFuture 3537	Automotive	Norrköping
NULL	Automotive	Uppsala
Foodies 3539	Finance	Göteborg
GreenFuture 3540	Renewable Energy	Malmö
TechNova 3541	Construction	Uppsala
RoboTech 3542	Medical Devices	Linköping
BuildPro 3543	Finance	###
HealthSync 3544	Food & Beverage	Göteborg
EduVision 3545	Education	Uppsala
GreenFuture 3546	Construction	Örebro
None	Finance	Uppsala
AutoWorks 3548	Renewable Energy	Unknown
RoboTech 3549	Technology	Malmö
MediCare 3550	Education	Malmö
Foodies 3551	Technology	Uppsala
GreenFuture 3552	Education	Malmö
RoboTech 3553	Finance	Stockholm
Foodies 3554	###	Jönköping
Foodies 3555	Automotive	Jönköping
AutoWorks 3556	Construction	Västerås
FinTrust 3557	Technology	Jönköping
HealthSync 3558	Technology	!!Error!!
GreenFuture 3559	Automotive	Västerås
MediCare 3560	Education	Stockholm
FinTrust 3561	Construction	Jönköping
RoboTech 3562	Renewable Energy	Göteborg
EduVision 3563	Medical Devices	Helsingborg
FinTrust 3564	AI & Robotics	Jönköping
TechNova 3565	Construction	Helsingborg
TechNova 3566	Automotive	Göteborg
	Construction	Göteborg
BuildPro 3568	Education	###
EduVision 3569	Renewable Energy	Västerås
RoboTech 3570	Automotive	Uppsala
GreenFuture 3571	AI & Robotics	Göteborg
EduVision 3572	AI & Robotics	Norrköping
TechNova 3573	Healthcare	Jönköping
AutoWorks 3574	Healthcare	Västerås
RoboTech 3575	Automotive	Malmö
AutoWorks 3576	AI & Robotics	Göteborg
RoboTech 3577	AI & Robotics	Linköping
Foodies 3578	N/A	Örebro
RoboTech 3579	Automotive	Jönköping
FinTrust 3580	Food & Beverage	Malmö
HealthSync 3581	Renewable Energy	Västerås
TechNova 3582	Automotive	Malmö
EduVision 3583	Medical Devices	Örebro
BuildPro 3584	Healthcare	Göteborg
Foodies 3585	Medical Devices	Uppsala
HealthSync 3586	Renewable Energy	Linköping
Foodies 3587	Automotive	
AutoWorks 3588	AI & Robotics	Helsingborg
BuildPro 3589	Medical Devices	Norrköping
Foodies 3590	Renewable Energy	Göteborg
BuildPro 3591	Medical Devices	Linköping
RoboTech 3592	Finance	
AutoWorks 3593	Renewable Energy	Västerås
Foodies 3594	Automotive	Uppsala
None	###	Jönköping
RoboTech 3596	AI & Robotics	Jönköping
GreenFuture 3597	Education	Örebro
HealthSync 3598	Technology	Örebro
HealthSync 3599	Finance	Helsingborg
GreenFuture 3600	Technology	Örebro
TechNova 3601	Finance	Malmö
MediCare 3602	Medical Devices	Västerås
TechNova 3603	Technology	NULL
HealthSync 3604	Technology	Göteborg
AutoWorks 3605	Medical Devices	Malmö
TechNova 3606	Healthcare	Göteborg
HealthSync 3607	Finance	Helsingborg
RoboTech 3608	Finance	Stockholm
EduVision 3609	Healthcare	Malmö
AutoWorks 3610	Education	Norrköping
Unknown	Food & Beverage	Jönköping
EduVision 3612	Finance	Örebro
Unknown	Education	Västerås
HealthSync 3614	Finance	Malmö
BuildPro 3615	Medical Devices	Göteborg
HealthSync 3616	Renewable Energy	Uppsala
Foodies 3617	NULL	Helsingborg
GreenFuture 3618	Finance	Malmö
Foodies 3619	Automotive	Örebro
EduVision 3620	Education	Norrköping
MediCare 3621	Construction	Västerås
RoboTech 3622	Food & Beverage	Linköping
HealthSync 3623	Education	Örebro
TechNova 3624	Construction	Norrköping
TechNova 3625	Healthcare	Västerås
RoboTech 3626	Technology	Helsingborg
BuildPro 3627	AI & Robotics	Stockholm
RoboTech 3628	Healthcare	Linköping
FinTrust 3629	Medical Devices	Norrköping
BuildPro 3630	Technology	Göteborg
AutoWorks 3631	Renewable Energy	Malmö
FinTrust 3632	Automotive	Göteborg
MediCare 3633	Healthcare	Norrköping
BuildPro 3634	Medical Devices	Göteborg
EduVision 3635	Construction	Helsingborg
BuildPro 3636	Food & Beverage	Malmö
HealthSync 3637	Healthcare	Unknown
TechNova 3638	AI & Robotics	Göteborg
RoboTech 3639	AI & Robotics	Uppsala
BuildPro 3640	Healthcare	Västerås
FinTrust 3641	Medical Devices	Jönköping
FakeCity	Technology	FakeCity
AutoWorks 3643	AI & Robotics	Örebro
