City,Company,Revenue,Employees
trufsixelA,TechSphere,7326520.74,6.383
,SkyLink,4942570.81,87.7
Uppsala,aileT,5188666.73,38.6
,,6498870.67,
Ltttleborough,Telia,8158068.44,369.3
ellivsiroD tseW,erehpShceT,4741886.1,5.532
Williamsland,,2336689.03,
Lake Rebekah,NordicX,87.3480696,396.5
hgrubasiL htroN,,2860434.21,342.4
New Williym,Telih,7569846.19,115.3
Helsingborg,SkyLifk,9924787.47,0.622
Lake Alejandrachester,SkyLink,3944100.28,442.8
Lake Nicoleville,Telia,1419999.25,
hgrubrebeW,,38.8273561,4.173
Bethanymouth,M&H,9300506.91,368.5
Paulashire,,24.6502963,0.464
uouth Gregport,ABd,2459954.18,45.8
Jönköping,bKF,2311087.21,
Hflebury,,5521686.62,0.211
asiL tsaE,kniLykS,52.5776489,459.7
Pobt Christopherport,Telma,4643047.85,398.6
Uppsala,erehpShceT,5307583.8,234.2
New Patrickview,SkyLink,8907338.2,7.24
Lake Dawnfurt,BBA,3117093.07,
htuomacirE,XcidroN,,
Lake Johnmouth,TechSshere,,
,NordicX,5.8055324,419.1
morth Julie,jBB,1563364.25,176.3
Daviskiew,erehpShceT,1637932.31,140.5
,NordicX,,13.7
Jönköping,,8255427.22,376.9
Mitchellmouth,kniLykS,2047183.14,254.5
htuomarabraB,NordicX,8207097.15,
gnipökniL,SkyLink,,3.03
West Maria,NordicX,6562660.97,139.8
East Shelbyboroush,ABB,6142826.26,
htuomrebmA,Skylink,2625960.82,94.3
dnalswehtaM,Telia,6373318.97,101.4
Betqanyfurt,,1290236.29,389.7
gnipökniL,SkyLink,1160244.66,141.5
South Larry,SKF,4480589.56,185.8
NorthtEric,SKt,30.9075013,
Helsingborg,ABB,7604670.05,0.242
,XcidroN,8852713.32,
Williamsside,M&H,7176411.94,178.5
alyaK weN,IKEA,5592160.07,433.5
hguoroboyaM,Tella,6106015.29,177.1
Smithbury,Scania,8198528.15,293.0
Lillhamn,Scania,82.3567453,218.6
,AEKI,7036570.55,157.2
Jönköping,,20.1368031,184.5
troftsenrE,aileT,63.3054948,
New Colintown,NordicX,9049187.01,368.3
Richardfurl,NordicX,35.7683858,324.4
Roseport,,1556641.12,
South Alexishaven,TechSphere,6603826.85,
lehcaR htroN,Telia,90.0407886,
,IKEA,,380.0
Morrissiew,H&M,,96.6
South Shqlbyton,ainacS,,28.7
,SKF,7466763.38,
retsehcllessuR,SKF,,
notrehpotsirhC ekaL,erehpShceT,4166423.1,350.5
Sullivantown,,,435.2
Kennethchester,IKEv,5468258.02,367.1
Robinsonchester,ABB,1707453.89,76.6
,Telia,,
,Skyyink,5631220.4,
Lillhamn,,2677056.23,
NewgNatalie,hKEA,9957037.05,4.431
Robertview,,8567592.22,73.3
West Johnfuqt,nKF,6763556.73,0.35
Uppsala,NordicX,8445093.56,2.61
Martinborough,,4667657.29,
Armstkongville,Scania,12.9495945,
,,7925367.56,13.3
Port Anne,TechSphere,3949894.22,185.2
Povt Judyberg,,4157788.51,162.1
Michaelchester,ABB,,43.2
edisthgirW,ABB,2827467.01,3.101
Port Davidmouth,H&M,0.7677528,1.101
Lillhamn,,5789578.25,68.2
,Telia,9920318.01,380.3
alasppU,,40.9403507,4.351
East Laurtn,IKEv,,155.7
htuomzemoG,ABB,20.1888392,291.3
,TechSphere,29.3503026,0.604
,SkyLink,,
edisnnaoJ tsaE,ABB,,143.8
htuomyelhsA weN,BBA,,7.044
,,1661266.24,
Phamburgh,Scaniu,9976268.58,336.1
West Andrew,ABB,3927673.3,
Christensenbfrg,IKEf,,
Smithland,aileT,2838040.25,262.1
erihsdyoB,SkyLink,2435655.29,0.303
,M&H,,
,SkyLink,7364058.96,378.9
Catherinxport,XcidroN,,389.0
erihsrefinneJ,SkyLink,56.9280949,91.5
Lake Kenneth,ABB,7499752.81,
Soeth Sydney,,1167495.55,0.271
East Brittanyberg,aileT,7280210.37,169.9
rehpotsirhC tseW,SKo,5070912.45,9.752
tropirreT,ABB,7593858.95,440.4
Lake Markmouth,XcidroN,,52.6
South Molly,vKF,56.2798391,128.9
Helsingborg,H&M,6819929.53,322.0
mlohkcotS,erehpShceT,6183617.3,31.7
PortvAlison,IKEA,9849972.97,2.881
Leeland,,11.5459712,
,,,
,,84.3751667,
,,,309.5
Kylemouth,SKF,7391558.62,451.4
East Anqonioview,erehpShceT,3.3237943,234.2
Hernandezshire,IKEA,2648570.69,
,NordicX,8653405.21,
North Josephhaven,,7.4509365,
Dominguezview,IKwA,70.3614091,2.623
Göteborg,SkyLink,8717131.14,436.2
North Elizabeth,TejhSphere,1049008.96,46.0
New Briana,TechSphere,8880390.46,398.3
Simsville,Scynia,9412585.02,254.3
Lake Jeffland,Trlia,25.8459433,
grobetöG,TechSphere,9132808.49,423.6
West Brian,,2845157.2,301.3
New Zacharyshire,,3810594.87,
Lake eourtney,,7769291.54,243.0
East Monique,Svania,3580682.99,57.9
Clarkberg,,8908262.34,363.2
Andradeside,XcidroN,3495627.98,
Port Dianaberg,M&H,,6.964
,FKS,4003563.43,238.9
Amberport,AEKI,,337.6
mherryshire,TechSphere,68.6279066,1.782
,Scvnia,6754940.19,342.4
Linköping,,5536924.81,
Uppsala,Telia,2751694.32,205.4
,ABB,80.2235455,8.762
nitsuD htuoS,FKS,7084900.9,
Jaredbury,,8105385.99,6.491
New Frederick,Tflia,6497413.77,
Evaesmouth,,,479.5
hgrubsenoJ,TechSphere,,30.5
,Telia,2936513.27,7.774
Wglliambury,Slania,68.0249875,
New Kelsey,,4423031.92,9.434
nosidaM tsaE,M&H,44.3465668,7.962
nevahoremoR,XcidroN,7898886.06,128.0
Shelbyfurt,IKEA,,126.7
yrubadniL troP,Telim,7820355.27,119.5
Loganporr,SkyLink,6730407.33,2.88
,TechSphere,8082004.88,386.1
Salazarland,IKEA,97.2184733,201.7
nmahlliL,Scania,70.1245482,3.964
West Johnbury,aileT,,310.2
notrebmA troP,FKS,8962014.81,
,,2607951.62,218.5
Thomasshire,NordicX,9297630.87,344.9
,Telia,51.9372261,27.9
,NoudicX,,
West Sandraborough,eKEA,,
South Stephenport,ABB,5397846.16,136.0
,XcidroN,6377035.53,146.9
Uppsala,,87.9683022,315.2
Contrerasport,SkyLink,16.3116134,2.461
West Anthony,FKS,3384279.37,170.8
Alvaradoborough,AEKI,,240.3
alyakaM tsaE,Telua,1338544.82,
Helsingborg,SKF,4553037.42,168.6
,Scania,21.6328332,171.3
West Elizabeth,NkrdicX,7339209.2,491.1
East Patrick,H&M,91.3016176,143.8
Lake Collinside,x&M,1558278.74,
,H&M,5286756.15,475.8
,SkbLink,5920697.89,400.6
,ainacS,6789743.91,64.0
,NordicX,72.6510895,
,erehpShceT,,6.513
Sawyerberg,SKF,41.0649558,265.3
alasppU,TechSphere,5078271.7,294.5
trofretnuH tsaE,TechSphere,28.5413803,220.1
Cazpenterbury,NordicX,3928562.05,50.3
Lake Alanport,,11.3954914,312.7
,,13.1253161,207.5
Lillhamn,kniLykS,6379734.35,83.5
East Bnenda,SKF,,409.2
nevahymA,HxM,39.6727532,194.3
South Juan,XcidroN,91.4267962,115.8
Sarahfort,erehpShceT,2886485.76,
Brightfort,SkyLins,,7.564
,,27.7821198,393.2
Alexandermouth,ABB,,173.6
htuomnodnarB htroN,TechSphere,1653778.57,3.85
,H&M,9907619.84,453.2
South Spdney,TechSphere,,106.9
,SKf,1122445.66,52.8
ytsirhC htroN,IKzA,2868088.91,350.3
,TechSphare,87.5149226,398.6
Jönköpind,Texia,8935246.41,
South Sherry,H&M,3012688.89,352.8
trufnroH,aileT,,21.1
htuomsemaJ htuoS,Scania,9882970.35,
Websterborough,BBA,,5.231
mlohkcotS,,2795818.81,6.403
Davidstad,,9405031.32,7.88
Helsingbors,NorjicX,1221593.25,210.6
Wrightmouth,,9407832.2,6.84
East Staceyhaven,kniLykS,8738789.83,8.103
wew Amanda,,,189.4
West Eric,erehpShceT,22.7195387,423.4
Debraberg,XcidroN,6172854.18,29.8
,ainacS,8568935.61,30.0
Kristenberg,StyLink,9688912.66,250.4
,techSphere,6692124.25,161.8
North Vanessa,ainacS,,8.432
North Deniseborough,AuB,3049645.45,84.4
,,1.5109525,
Sethshure,,2694887.07,369.8
Lake Coryview,AEKI,4053422.72,
,XcidroN,,
,,4557059.77,5.282
Allenton,TechSphere,,
East Rsonda,kniLykS,,1.164
Port Michael,Scania,7.2021465,1.262
Uppzala,zcania,4644843.41,1.464
West Clinton,SKF,,
Björnköping,gBB,,
hgrubserolF,H&M,6754009.41,37.9
,,8195032.4,
Crystalburgh,TechSphere,,80.7
Ndrth Nicholas,FKS,8076198.25,
New Jimmf,ABB,74.4911751,287.8
treboR troP,SkyLink,7717776.36,95.8
Linköping,SkyLink,7871275.91,
West Brianborough,ABr,5848250.52,
Lake zenneth,Telia,,188.1
Tablorhaven,AEKI,3239819.93,405.7
,M&H,7289892.38,465.7
retsehceinahpetS ekaL,Telia,4086005.16,21.4
Nunezville,SkyLink,62.3844046,160.5
,Skynink,,403.6
trofsnikneJ,XcidroN,17.2359654,
htuomtsorF,NordicX,76.6044714,7.723
Port Collig,,,4.22
South Brian,AEKI,9399135.84,311.5
New timberly,NordicX,5340504.0,2.981
South Dawiel,,3709315.43,405.0
Erinstad,,2697995.74,
,H&M,9872883.34,407.3
Stockholw,TecySphere,4543403.58,427.4
Lillhamn,NordicX,71.0177673,8.323
dake Donaldmouth,Scania,6512665.67,35.1
,SvyLink,7297467.38,3.324
South Dylanstad,IKzA,9597262.91,198.0
Lake Jessemouth,H&M,9519832.7,271.3
,Telia,33.7131659,1.191
,M&H,,
,M&H,,268.0
Stockholi,AEKI,99.3153127,257.0
East Lisa,H&M,3033372.61,
,ABB,82.7245268,461.1
Port Aaron,H&M,,87.4
Wesleyport,NorddcX,2833678.03,329.1
Willisburgh,nKEA,,21.1
aicilA troP,BBA,6106532.72,443.0
Eugenebere,SKF,,9.651
Port Richardbury,,8791078.63,489.2
ellivynoT troP,,7092870.63,309.6
PortlRichard,Skybink,,117.2
West Christopher,ABB,6449363.8,
Ashleyville,Tulia,1327582.14,33.5
East Shelbyside,kniLykS,6724128.32,302.6
Stockholm,BBA,5604849.74,34.5
West Michaelburgh,Scauia,9803813.96,413.5
Helsingbovg,AwB,,186.0
nevahdivaD tseW,,1358100.1,0.351
East Craigbuvgh,,96.7228563,198.5
Lake xaren,,6363476.59,494.2
,Telia,,3.27
Jönköping,AEKI,62.0446136,426.4
Montgomeryfort,aileT,,202.3
Staceybury,,9.9146149,88.8
Port Michaelbury,erehpShceT,,457.3
,ABB,3441097.36,1.26
htuomnyletaK,Telia,1.5177704,
grobetöG,NorqicX,8838751.89,6.342
Davidton,IKEw,4363181.01,
,XcidroN,80.1386368,498.2
,Telia,,203.3
NorthjRachel,Scania,1899009.29,339.9
Benjaminhaven,H&M,8563101.87,285.8
Lake Carolineoort,aileT,43.3440248,1.752
West Ashlqy,aileT,5986464.11,223.2
,H&M,,477.9
Lake Clarencetown,H&M,4552184.02,148.9
Lake Tanyafurt,,,4.931
Lake Keithland,ainacS,1587543.84,
Ponceport,,,372.6
Ngrrisstad,r&M,3711157.17,9.584
,Scansa,9139269.35,7.432
Helsingborg,Telxa,,9.211
wew Daniel,,,493.3
Linköping,NozdicX,,2.564
Guebreroview,,9018383.16,
Göteborg,M&H,,428.8
trufttocS,Tevia,3962776.17,287.3
,ArB,12.6923043,7.323
,FKS,4727761.05,47.4
datsnhoJ weN,ABB,98.7376271,313.0
New John,TrchSphere,,140.4
Galvanland,,2660396.58,8.47
Björnköping,TeohSphere,9905730.87,1.543
Stevenborough,ABB,44.0355839,4.28
Port Sarahvilme,,6478821.25,5.142
ellivyhtomiT,SkyLink,3363143.45,5.321
,Scania,,48.7
Ashleymouth,ABB,27.1289225,73.7
iroL tsaE,kniLykS,6065204.55,4.434
htuomllaH,yBB,4927395.92,25.3
Nortm Sharon,erehpShceT,97.6726382,125.0
Jönköping,H&M,28.3900684,25.8
,,,214.0
North Crystal,AEKI,8671441.11,361.6
East Angela,IKEA,97.5722625,8.671
South Deborah,FKS,1437639.18,33.0
Kendraton,Telia,5844316.22,
,erehpShceT,8284037.45,251.1
Helqingborg,IKEA,4981195.47,
gort Stevenborough,ABB,2653174.81,350.8
truftnarG,Scania,7521901.26,244.6
Robertsmouth,,4188795.89,5.412
Brettville,TechSshere,91.8907812,135.1
edisnotyalC,TechSphere,3251555.9,280.9
relyT ekaL,q&M,,2.48
Aliciachestea,,7424741.43,295.7
,,6451380.58,228.0
Santosburgh,aileT,37.5929057,
datsennazuS,Scanip,69.2696927,382.9
South Ryan,,9019515.61,5.414
,,5431873.42,75.4
Nathanhaven,NordicX,2261859.52,220.6
,erehpShceT,5067430.98,
edisydnarB tsaE,NordicX,,436.3
Port Larry,TechSphore,3111473.73,311.5
Björnköping,Scrnia,3094662.88,329.5
Robertberg,fBB,1866337.01,172.8
Helsingborg,o&M,6610081.86,7.03
Johnstonland,H&M,92.1768034,418.1
,,4370322.86,194.6
Christopherchester,ABB,6063840.0,5.773
West Christophea,,4742935.82,246.4
Crosbyburgh,aileT,4240782.96,252.1
nhoJ htuoS,NordicX,5453590.15,
Lillhamn,,,
Galvanborough,ainacS,,18.8
,kniLykS,,308.7
South Michaelbepg,IKEA,8878204.04,251.1
Rickyburgh,XcidroN,4686422.71,5.721
Michahlview,kniLykS,,412.6
Lake Ergn,,1855519.84,31.5
North Erica,NvrdicX,8966752.02,401.2
nevahadnerB htuoS,NordicX,64.9045296,430.9
grebtterB tseW,IcEA,,5.773
,SKF,7490006.19,437.7
West Karen,,3666626.37,299.5
Tonyafort,erehpShceT,6865082.61,
retsehcyggeP,H&M,6.4579248,85.2
Marcusside,H&M,7989172.95,34.3
Göteborg,SkyLink,,9.112
notydnaR,IbEA,6978223.91,
aruaL htuoS,Scania,6263009.13,
Grkgoryland,SpF,5951068.36,216.3
Lake Patrickborough,Telua,1808398.06,
,vkyLink,12.2739848,257.1
,kniLykS,,
Lake Kent,SkyLink,7550908.63,175.6
West Melissaton,ABB,5044692.61,
alasppU,,8371740.6,6.021
,AEKI,45.0970478,9.522
Eaxt Lindseystad,NordicX,8017831.11,45.5
,IKEA,1066701.15,
Christopherberg,IKEA,,148.5
gowmanview,H&M,63.5869308,342.9
,,1736842.02,8.313
,Scanra,2140670.77,251.8
Francisburgh,,,460.7
,AEKI,5314688.71,219.2
,,36.0701055,487.0
,H&M,,103.1
,erehpShceT,9677967.92,459.2
South Peggyshire,IKEA,9019392.77,448.0
Stockholm,ABB,8177863.8,0.261
Wilsiamschester,Nordicp,8.8174634,45.3
Woodfurt,IKEA,9995505.41,489.5
Lilphamn,Scxnia,8955626.94,459.4
,Scania,9371657.17,242.4
North Jamesland,SKF,5337234.83,433.5
hguorobylrebmiK htuoS,BBA,55.5582044,428.5
edishtenneK,,,292.5
Wilcoyshire,aileT,5692486.24,0.234
,Scania,7441811.6,2.39
,,,
yrrehS htroN,M&H,3857581.16,489.2
Vazquezmouth,Telia,8339787.98,470.6
Lake Angela,erehpShceT,4.8600873,
trufnosaJ tseW,,25.7726102,9.644
truftreboR,H&M,1306465.84,
Jeffreyshire,HfM,7426678.47,
New Robert,,92.3123971,193.6
Lillhamn,SkyLink,90.3184805,
retsehcrehpotsirhC tsaE,Scania,,
Justinhaven,Telia,7868958.83,
Lillhamn,SkyLink,5551759.21,103.3
,Telia,9261615.74,115.9
,SzF,2439717.74,109.7
East Danifl,Scania,8851963.59,
,,80.4456106,388.8
Björnköping,NordicX,20.4238343,3.101
Bryanbury,H&M,1986958.09,2.504
Ncrth Mary,,8719347.01,
West Jason,hKEA,7160180.37,27.6
Lauraborough,SkyLink,,379.8
nwotronnocO,ABB,,317.1
North Crystml,IKEA,8835931.2,71.4
West Reneedhire,Telia,7761464.89,
South Reginalz,,8016419.65,223.5
fest David,Spania,60.3035805,31.2
Michaelport,Scania,52.7939584,
South Brittanyfurt,IKEp,5415265.81,136.5
dranreB weN,SkyLink,13.0639845,172.8
East Jfseville,Telia,9593442.78,1.144
Kensedyland,Scania,94.8583169,467.0
,NordicX,79.0515632,
trufrefinneJ tseW,Tdlia,9825786.4,60.7
edisylrebmiK htroN,pkyLink,11.1357507,310.2
Helsingborg,Tclia,,7.581
,IKEA,8828987.06,452.7
Björnköping,NordicX,,9.563
lort John,SKF,,97.3
Stockholm,SkyLiny,,368.2
North Samanthachester,Telix,62.5168184,
South Jenniferuort,erehpShceT,6765317.29,147.6
retsehckraP,IKEf,9282555.1,
Jönköping,,,468.1
,NordicX,12.3854174,8.334
Björnköping,M&H,9066295.9,
Lake Stephanietown,NsrdicX,8050168.02,
New Sheiqa,SkzLink,,
New Lindsey,SkyLink,3353257.65,
West Philip,,1066121.66,22.2
Bentonhide,,,490.6
East Danielside,ainacS,,6.433
,XcidroN,8352919.01,2.39
Helsingborg,SkyLink,9299609.7,3.783
Mannstad,,1197287.49,80.5
Richardbargh,Scania,9079639.17,104.9
East Jasonmouth,IKEA,5903351.94,5.224
,H&M,,357.4
North Robertfurt,,5086199.76,100.4
Uppsala,l&M,6569440.27,364.4
datsdivaD,,3876239.35,475.4
elohciN weN,,8109208.73,214.4
Reevespord,tBB,5234488.18,5.902
South Courtney,TechSphere,,17.5
East Jacob,,7542391.75,54.4
Jönköping,TechSphere,6397356.47,9.651
Rossside,,,383.7
Olsonshire,Scania,6143019.71,437.9
Deanmouth,,94.5753513,89.4
Leeson,IKEA,4690003.31,2.382
Uppsala,AEKI,,81.2
Ebst Jesse,SkyLink,2833075.76,
,NorpicX,,
Jönköping,AEKI,,123.3
ettennA htuoS,XcidroN,4836824.81,
Victoriatok,ABB,4460529.76,1.622
aivlyS tseW,SkyLink,7204655.08,289.1
,,7897260.66,23.5
yrubylrebmiK,erehpShceT,8323237.41,
,aileT,3803595.02,
West Aprilview,H&M,4788530.25,180.5
Linköping,Scania,1622569.31,79.7
,eBB,3777802.83,7.844
,HkM,8128956.85,494.4
East Rebeccabprgh,Teliz,57.1919638,
Danielborough,,,478.0
nwotyarruM,SkyLznk,74.8166797,
retsehcdrahciR,,3305055.45,55.8
Jabonton,AEKI,3358538.19,
PortnSteven,Telia,7534067.75,291.6
Stoneside,Scasia,5659022.46,343.7
,,65.1115959,203.9
,H&M,7747079.21,262.1
zast Juliaton,,9334174.52,392.3
New Michelleland,Scania,2875568.35,392.4
hguorobnosillA weN,TnchSphere,6355383.22,475.7
Rodriguwzfort,vechSphere,56.8775627,
yaJ ekaL,ainacS,1992165.65,499.0
werdnA tsaE,ABB,45.4638329,242.9
,NordikX,9786091.85,410.3
Shepherdmouth,NordicX,8619595.25,9.43
trufdnomyaR tsaE,,7814234.59,
tropenahS tseW,Scania,5661681.94,192.9
Edwardton,ainacS,4142021.15,
nevahneraK,SkyLink,7150708.11,305.6
,TechSphere,6658419.58,162.7
Coltontown,SKF,3360527.44,9.921
East Brandon,,30.3679968,16.7
Stockholm,,5835068.18,497.7
Göteborg,FKS,9536226.25,104.3
gnipökniL,ABg,4869511.05,
yrubsemirG,SkyLink,2104849.98,
Lapsonmouth,AdB,3690890.69,53.3
,,7326094.91,3.663
Gilberthaxen,kniLykS,6.6329499,202.1
,bBB,,92.8
New Frank,SmyLink,1075457.92,
New Douglasmouth,fcania,5773529.87,
liaG tsaE,,7213395.59,257.3
,SKF,4949328.0,5.634
,ABB,7572099.42,1.924
Port Lisa,NoqdicX,1837999.03,2.783
dnalydneW,Telia,6139776.41,147.7
,,6021611.06,0.18
nnyL tseW,,5489962.74,60.3
,IKEA,,4.571
Stockholm,kniLykS,3.5493489,
,FKS,3291414.76,479.9
Caseyaon,,1007544.82,
notdlanoD,ABB,14.5825114,302.8
Lillhamn,TechSphere,7004640.62,338.6
NorthzEric,SkyLink,1154253.96,
,ABB,56.7799974,209.8
Port Dawnhaven,TechSphere,9715106.73,
New Susanville,XcidroN,2654998.79,291.0
Jamietown,FKS,,3.992
Jönköping,SKF,2378122.01,4.683
East Kimberlyhyven,k&M,4730068.86,430.0
,NordicX,,220.0
Lakp Larry,XcidroN,,24.3
Maystad,,1382148.87,322.3
Port Anthonyhaven,mkyLink,51.5462368,0.58
Stockholm,,,6.043
,,91.7045693,420.3
,erehpShceT,,
grobgnisleH,,6017405.75,423.8
Lake Adthonyburgh,qBB,4768446.12,2.84
Bjöwnköping,kniLykS,37.1900592,205.3
grobgnisleH,,2606998.38,304.0
Helsingborg,TgchSphere,9192781.78,38.4
Göteborg,IKEA,10.3279235,267.6
New Justineouth,SKF,9963001.42,199.7
New Ticothy,ABB,6353317.18,
nwotanwahS tsaE,IKEl,35.0396087,498.1
Port Brian,ABB,,132.7
rehpotsirhC tsaE,SkhLink,7630119.21,
South Bradleymouth,IKEA,26.1280361,147.8
,NordicX,6701726.28,338.2
Roberitown,bKF,,1.95
Lake Heyther,Scania,1270664.13,419.0
Paulachester,,3167514.23,1.412
Jesshcafort,SKF,61.7520873,81.6
East Stephen,aileT,94.6870579,235.4
Lake Nicole,IKEA,,375.0
Robbinsside,kniLykS,1072271.44,3.281
Jacobland,NordicX,8993832.9,402.9
,IKEA,1576474.46,235.9
Linköping,,1920785.25,212.0
,kordicX,,343.3
yrubnosrednA,,8914531.0,84.5
North Janet,NordicX,1350733.12,2.981
leahcaR tseW,SKF,,
Bowersmoukh,,,469.5
weivyreffeJ,TechSphere,6915191.14,137.7
Traciland,SKF,79.4246055,0.482
New zerry,,,246.7
divaD tsaE,NordicX,,8.89
New Laurenmoueh,,,399.5
Russellshirk,NordicX,6.1954159,
Lake Angela,AEKI,1225513.41,326.1
,H&M,4434936.75,5.212
trofnostaW,NordrcX,1408819.27,320.7
Lahe Robert,H&f,,121.6
Walkershipe,,56.0313344,16.0
Port Thocastown,SsyLink,7894893.2,
,bBB,6520791.49,
,SjyLink,70.5733567,5.54
,,,492.9
West Nathan,ABB,66.9165219,8.994
,Telia,,48.2
grobetöG,Telia,7473840.39,246.9
Didnestad,,14.2018862,94.5
htuomnamrehS,NorqicX,3196533.88,297.2
North Meganville,Telaa,4435003.38,4.051
West Rachel,M&H,3236835.73,249.2
nwotassiraM,,2016368.2,2.763
Hoodbury,M&H,,
,TechSphere,3578206.73,82.9
gnipöknröjB,FKS,4629477.36,149.5
East Nicholas,ABB,1315744.76,358.1
,NordicX,40.1311196,466.6
South Jonathathaven,IKEA,5883875.99,479.7
Mariwchester,ABB,9503217.58,
East Cindystad,AEKI,,460.0
,M&H,8549812.18,299.5
Björnköping,,58.9202324,
Juanmouth,,,404.7
Wilsonshire,,16.6115708,101.0
NorthzNicole,FKS,,2.982
datsegroeG,H&M,,359.0
Buyhbury,IKEA,30.7916811,9.593
,,5926604.53,398.5
Riddletown,IKEA,,
West Jimmyshirs,rKEA,3677856.61,1.154
Lake Jasminettwn,FKS,7.1842712,466.7
Linköping,SKF,,7.492
,Scania,,96.9
Göteborg,H&M,,3.791
hgrubkcalB,oKEA,11.3513847,437.1
,aileT,,128.2
Lake Feliciastad,,1281394.77,
ellivsirraH,IKEa,47.6989067,188.6
Markfurt,AEKI,74.6091234,
htuomrekaB,AEKI,6502712.14,6.06
,,,4.36
,NordicX,8244342.83,
nmahlliL,,5634685.34,73.8
Benjaminside,Telia,9455433.99,397.3
edisttenruB,M&H,2684578.39,40.4
East Maxwellshire,,6594312.3,28.3
Uppsala,,42.1643146,6.443
Helsingbxrg,yelia,,235.1
New Robert,Scania,3690754.72,497.3
Morrisport,erehpShceT,3086216.66,482.8
,SkyLink,3858604.22,18.3
trofniveK htroN,,46.7610514,1.353
West Carolinefort,,,5.444
Davidshire,SKF,2044980.63,435.1
gnipöknröjB,,8570810.15,6.092
Jenkinsstad,SkyLink,1701249.51,135.5
New Garyborough,SkyLink,4577690.9,13.7
,vKEA,,9.164
Danielbury,SxF,8062780.48,76.4
Uspsala,NordicX,5467731.24,92.9
Chavezrouth,NordicX,,5.9
West Judithfurt,ABB,3960056.21,0.372
nwothslaW,SKF,62.3292191,
Björnköping,Telda,5411318.46,317.7
North Brenda,erehpShceT,8.1979148,0.563
,,,7.01
,,,9.914
North Brian,,2181887.98,
Port Amanda,SKF,,287.2
South Ritaville,ainacS,30.9442299,3.304
Libaside,,14.9085454,484.4
Nes Jenny,aileT,2227848.42,48.8
,XcidroN,6661728.96,
,IKEh,1143978.5,
Jönköping,Techlphere,2045858.24,286.5
Lake Jessica,,,
South Kellyburgh,,8601836.54,
Kellyburgh,Telia,79.5922256,119.6
alasppU,,49.5507863,211.5
Bokbyberg,NordicX,6122221.7,0.531
Björnkvping,H&M,69.3787138,398.2
kraM tsaE,erehpShceT,3211957.2,115.6
Johnsonmomth,Scania,6528568.88,65.5
Jönköping,,7379233.61,
Helsingborg,Telic,,344.4
Linköping,FKS,,0.9
,sKEA,7961151.64,254.5
rehpotsirhC htroN,Scania,2427186.78,5.061
Port Marisahaven,Telia,7.1673143,
Jönköping,M&H,4681256.86,267.1
Stockholm,NordicX,9736140.4,259.2
East Kimberle,TechSpwere,7691030.34,415.6
,,13.3002318,253.4
Lake Anitamouth,Scania,4776489.32,8.894
West Jamesshire,NordirX,4165952.06,17.0
Ruizshire,NordicX,9147173.24,1.624
Matthewsfort,SKF,6175376.64,6.621
South Kyystal,,74.2598029,
,,1487436.15,494.0
West Kenneth,,29.2485266,278.7
nwotalyaK,TechSphere,1181932.63,174.5
New Daniepland,,31.7707977,351.8
Helsingbwrg,XcidroN,6845079.21,459.1
South Tylerland,H&M,7650353.81,383.1
grobetöG,,4827778.51,
,ainacS,,
grobetöG,,,
Port Sumanborough,Scania,,253.1
Fullermouth,Scania,2621689.55,121.8
hpesoJ weN,w&M,84.7500799,136.6
East Anthonyport,BBA,,419.5
East Melinda,AqB,7089239.67,357.0
Humphreyburgh,aileT,47.4039609,
grobgnisleH,SkyLink,12.8455708,211.3
Galvnnbury,ABB,48.1927981,62.1
Björnköping,Telia,5525017.76,395.2
Aprilberg,ABB,,
nomaD htroN,uBB,3858662.33,
erihsanA,TechSphere,,103.1
Amberstad,,,227.6
Helsingborg,SKF,,349.4
troprehtaeH tseW,aileT,5044215.5,68.4
,,60.3497979,198.9
South Tylerton,kniLykS,,186.0
Norah Nancy,kniLykS,3821907.29,8.641
ekaJ weN,,,9.3
Sampsonton,Scania,,252.2
,Tezia,22.6263732,121.0
aniT htroN,Scania,9094554.13,452.2
nmahlliL,,,
trufleahciM htuoS,kniLykS,2922400.52,295.8
,ainacS,5808911.16,339.7
Shannonchester,SkyLink,45.8450342,
tropegaP,IKEA,8956867.1,395.5
,,4173540.1,164.8
Uqpsala,,7227014.08,9.644
Kellishire,IqEA,3894109.92,0.864
,relia,7307990.65,486.1
Sodth Maryfort,FKS,7323907.84,35.9
Jönköping,M&H,9302194.73,
Danielleyurt,SKF,2852380.87,
Scockholm,Telia,1570482.34,74.6
gnipökniL,NordicX,7036184.85,
,XcidroN,52.4179173,145.1
,NordicX,28.5923013,
Paurborough,Telia,,17.0
,NordicX,2781955.1,
New Thomas,,3660041.3,488.5
North Matthewview,Telia,6496645.37,
Gamciatown,SKF,,133.6
trufahtnamaS,H&M,,95.9
tropnosnhoJ,,3651836.4,313.3
Stockholm,NordicX,,4.683
Lakp Thomas,SKF,2255217.08,411.6
,,3338065.19,259.9
Linköping,Scania,7887307.75,6.5
Lillhamn,FKS,,
,ABB,7777175.51,374.9
Stockholm,,11.1968951,7.751
,TechSphere,2854099.13,311.6
,SKF,8920389.37,412.4
Juliaside,TechSphere,9368531.96,6.173
,Scanha,5658978.87,446.3
East hillian,IKEA,3864475.36,7.071
Whiteton,IKmA,2991894.82,131.1
Lake Mariamouts,NordicX,91.6827931,168.1
nyletaK tsaE,IKEA,6250781.13,69.2
